account_id,declared_income_annual,total_deposits_90d,total_withdrawals_90d,num_deposits_90d,num_withdrawals_90d,deposit_withdraw_cycle_days_avg,vpn_usage_pct,countries_accessed_count,device_id,ip_hash,account_age_days,kyc_face_match_score,is_fraud
ACC-L-02034,67183.67,15166.71,14271.13,14,3,19.73,5.58,3,DEV-L-02034,IP-L-02034,711,0.9207,False
ACC-L-03325,119337.6,26922.31,23964.38,11,9,21.78,6.93,1,DEV-L-03325,IP-L-03325,715,0.8907,False
ACC-L-04620,46998.5,10318.2,8131.83,8,8,19.47,13.92,3,DEV-L-00120,IP-L-04620,388,0.9811,False
ACC-L-02055,103453.39,25285.22,18062.85,4,7,19.51,2.8,2,DEV-L-02055,IP-L-02055,678,0.9972,False
ACC-L-00702,76493.17,25348.22,22939.11,12,9,33.91,9.1,2,DEV-L-00702,IP-L-00702,250,0.9117,False
ACC-L-04692,40960.22,6714.74,5940.78,4,10,13.05,5.92,2,DEV-L-00192,IP-L-04692,43,0.908,False
ACC-L-02803,37665.13,8391.63,6456.56,9,7,31.0,6.09,1,DEV-L-02803,IP-L-02803,372,0.9112,False
ACC-L-04309,26279.12,8595.2,7959.74,3,10,18.77,7.97,2,DEV-L-04309,IP-L-04309,400,0.886,False
ACC-L-02435,75474.49,10006.02,9292.95,4,5,15.43,17.71,3,DEV-L-02435,IP-L-02435,500,0.8926,False
ACC-L-01239,71937.67,14598.64,13030.82,13,10,26.42,4.78,2,DEV-L-01239,IP-L-01239,311,0.9277,False
ACC-L-00677,40544.28,6030.21,3087.49,11,5,32.24,2.72,2,DEV-L-00677,IP-L-00677,55,0.9352,False
ACC-L-00959,95260.72,16856.61,14751.1,4,6,34.13,3.3,2,DEV-L-00959,IP-L-00959,92,0.9257,False
ACC-L-03723,62876.85,12111.52,10264.33,14,8,30.93,16.52,3,DEV-L-03723,IP-L-03723,511,0.9363,False
ACC-L-03295,45456.29,10130.62,9517.51,7,7,34.0,17.09,3,DEV-L-03295,IP-L-03295,63,0.9276,False
ACC-L-04111,109404.23,15739.28,8063.7,5,6,34.0,8.76,3,DEV-L-04111,IP-L-04111,495,0.9963,False
ACC-L-01671,59237.85,12445.99,10667.27,5,6,22.6,8.93,3,DEV-L-01671,IP-L-01671,583,0.9446,False
ACC-L-00101,31080.6,9625.38,6079.12,12,10,12.5,6.82,3,DEV-L-00101,IP-L-00101,73,0.9379,False
ACC-L-04648,47939.82,15837.36,9493.54,9,4,23.85,7.98,1,DEV-L-00148,IP-L-04648,797,0.9606,False
ACC-L-03143,33430.67,5892.84,5359.17,11,7,14.16,2.19,2,DEV-L-03143,IP-L-03143,301,0.9232,False
ACC-L-02471,52875.24,14953.41,12186.84,2,4,22.63,15.68,2,DEV-L-02471,IP-L-02471,576,0.9596,False
ACC-L-04731,108835.43,17394.03,13978.63,5,5,16.25,8.54,1,DEV-L-00231,IP-L-04731,523,0.8869,False
ACC-L-00468,102089.26,13550.59,10056.63,12,11,33.77,13.62,2,DEV-L-00468,IP-L-00468,375,0.974,False
ACC-L-02452,100918.72,15764.9,9205.57,13,5,28.5,6.01,2,DEV-L-02452,IP-L-02452,642,0.9329,False
ACC-L-02472,49463.83,16386.77,12348.75,2,3,15.78,9.58,1,DEV-L-02472,IP-L-02472,510,0.9658,False
ACC-L-04311,30183.25,4360.28,3948.59,5,8,13.77,11.98,3,DEV-L-04311,IP-L-04311,603,0.9274,False
ACC-L-00058,76951.67,12425.45,8776.95,4,6,22.25,5.35,3,DEV-L-00058,IP-L-00058,549,0.8962,False
ACC-L-01425,26221.47,3809.85,2528.39,6,5,16.44,14.83,1,DEV-L-01425,IP-L-01425,565,0.9375,False
ACC-L-00583,88531.56,21678.01,18963.97,2,9,14.99,10.91,2,DEV-L-00583,IP-L-00583,554,0.9099,False
ACC-L-00116,61993.47,15163.91,14187.8,13,4,26.91,3.19,2,DEV-L-00116,IP-L-00116,425,0.9967,False
ACC-L-04256,114227.23,29096.65,24849.19,12,5,22.36,11.93,2,DEV-L-04256,IP-L-04256,583,0.9739,False
ACC-L-01828,112975.83,34314.78,32317.69,4,11,31.17,5.13,1,DEV-L-01828,IP-L-01828,102,0.9058,False
ACC-L-03788,81454.71,23625.07,12416.87,13,4,27.02,5.09,3,DEV-L-03788,IP-L-03788,614,0.8838,False
ACC-L-04596,28667.75,5317.59,3072.64,7,6,22.6,14.24,1,DEV-L-00096,IP-L-04596,625,0.9583,False
ACC-L-04229,81236.05,14087.71,9013.41,4,2,32.37,13.2,3,DEV-L-04229,IP-L-04229,587,0.9142,False
ACC-L-01496,50577.15,13671.75,8626.04,12,8,14.8,10.78,1,DEV-L-01496,IP-L-01496,415,0.9623,False
ACC-F-00019,39557.53,36702.72,33000.22,23,23,4.3,61.97,3,DEV-F-0005,IP-F-0048,79,0.6967,True
ACC-L-01072,116081.69,25729.71,20327.29,12,5,20.05,9.11,1,DEV-L-01072,IP-L-01072,414,0.9198,False
ACC-L-03317,27566.75,9435.17,6166.82,2,8,26.0,10.5,1,DEV-L-03317,IP-L-03317,670,0.9085,False
ACC-L-02271,48286.31,8627.01,4681.88,5,6,25.52,11.25,1,DEV-L-02271,IP-L-02271,257,0.8819,False
ACC-F-00218,31068.58,34892.31,27692.74,17,14,1.32,88.27,8,DEV-F-0017,IP-F-0020,100,0.6135,True
ACC-L-01237,84007.67,13254.78,11673.37,9,7,31.61,5.95,3,DEV-L-01237,IP-L-01237,458,0.9811,False
ACC-L-00188,47212.22,5922.9,5186.84,14,7,15.12,5.7,2,DEV-L-00188,IP-L-00188,743,0.9295,False
ACC-L-03924,89916.57,12558.63,11196.68,3,1,34.76,2.41,2,DEV-L-03924,IP-L-03924,430,0.9976,False
ACC-L-02500,40437.99,7191.38,4290.59,11,5,28.3,8.66,3,DEV-L-02500,IP-L-02500,98,0.897,False
ACC-L-03038,112604.76,29744.34,25729.38,6,7,30.4,6.49,3,DEV-L-03038,IP-L-03038,720,0.9568,False
ACC-L-03183,115586.53,37342.41,20843.06,6,7,18.58,6.12,2,DEV-L-03183,IP-L-03183,244,0.9576,False
ACC-L-02275,105729.26,32085.86,30290.83,11,8,22.64,17.23,1,DEV-L-02275,IP-L-02275,518,0.9672,False
ACC-L-04400,78532.11,10240.73,8815.63,11,9,19.78,11.37,2,DEV-L-04400,IP-L-04400,85,0.9463,False
ACC-L-03438,93644.24,25691.03,22086.19,11,1,30.86,9.17,2,DEV-L-03438,IP-L-03438,445,0.9211,False
ACC-L-02513,74084.11,21070.0,17001.47,9,6,32.18,3.01,3,DEV-L-02513,IP-L-02513,118,0.895,False
ACC-L-00552,114081.94,37626.34,34831.98,14,11,24.44,17.49,1,DEV-L-00552,IP-L-00552,691,0.893,False
ACC-L-02747,57169.0,16811.5,8908.44,11,8,33.73,3.44,1,DEV-L-02747,IP-L-02747,404,0.9517,False
ACC-L-01978,65550.06,12289.62,9682.36,2,11,21.66,4.45,2,DEV-L-01978,IP-L-01978,562,0.9743,False
ACC-L-04535,51236.37,9411.32,7665.75,6,1,27.01,15.46,1,DEV-L-00035,IP-L-04535,751,0.8881,False
ACC-L-01827,91471.0,31328.71,27099.3,2,3,16.65,4.38,2,DEV-L-01827,IP-L-01827,223,0.9888,False
ACC-L-00332,49359.24,16526.21,9237.76,9,3,23.83,15.71,1,DEV-L-00332,IP-L-00332,582,0.9487,False
ACC-F-00203,67922.85,69799.58,68012.13,26,16,4.0,84.92,4,DEV-F-0023,IP-F-0074,35,0.6285,True
ACC-L-04096,112795.73,27385.99,21300.41,2,10,18.62,2.52,1,DEV-L-04096,IP-L-04096,325,0.9513,False
ACC-L-03228,115480.76,20572.33,12750.11,13,7,16.57,16.75,3,DEV-L-03228,IP-L-03228,176,0.9174,False
ACC-L-02679,76575.02,17519.38,12253.38,9,5,21.99,10.66,1,DEV-L-02679,IP-L-02679,288,0.952,False
ACC-L-02835,105796.57,28308.86,24768.72,11,2,14.01,14.19,2,DEV-L-02835,IP-L-02835,212,0.9266,False
ACC-L-00768,87330.56,14707.01,9459.77,13,5,24.81,3.73,2,DEV-L-00768,IP-L-00768,622,0.9235,False
ACC-L-01333,81442.88,15675.02,10305.28,10,3,25.4,4.39,3,DEV-L-01333,IP-L-01333,422,0.9007,False
ACC-L-00782,64707.11,21797.88,17976.28,10,10,31.34,12.3,2,DEV-L-00782,IP-L-00782,512,0.9738,False
ACC-L-01468,80140.78,22399.04,19558.78,10,2,22.76,6.98,2,DEV-L-01468,IP-L-01468,38,0.9038,False
ACC-L-01031,92328.54,21850.9,18831.33,3,1,20.46,7.39,3,DEV-L-01031,IP-L-01031,675,0.9456,False
ACC-L-02248,67591.95,13782.91,12987.74,4,8,20.21,6.72,2,DEV-L-02248,IP-L-02248,635,0.9064,False
ACC-L-03100,62871.21,8409.4,5550.25,5,4,23.0,14.09,2,DEV-L-03100,IP-L-03100,516,0.9847,False
ACC-L-00267,42973.6,12277.06,8962.27,2,3,30.24,17.7,3,DEV-L-00267,IP-L-00267,576,0.8924,False
ACC-L-01497,31919.11,10721.74,7574.27,3,3,14.47,17.2,2,DEV-L-01497,IP-L-01497,483,0.9449,False
ACC-L-04402,113601.2,21070.17,16759.65,11,2,32.22,6.73,2,DEV-L-04402,IP-L-04402,197,0.8868,False
ACC-L-03482,58779.54,10159.94,8687.55,13,7,16.12,15.18,1,DEV-L-03482,IP-L-03482,291,0.9588,False
ACC-L-00418,113769.92,19056.79,15831.65,2,8,23.98,12.71,2,DEV-L-00418,IP-L-00418,230,0.915,False
ACC-L-03809,89986.34,23311.4,22031.82,11,2,28.86,9.46,2,DEV-L-03809,IP-L-03809,269,0.9027,False
ACC-L-02776,36899.79,6507.18,3644.85,4,3,32.3,12.78,2,DEV-L-02776,IP-L-02776,195,0.9605,False
ACC-L-04682,31796.24,6398.85,4803.09,6,11,29.98,2.36,3,DEV-L-00182,IP-L-04682,610,0.9312,False
ACC-L-03036,96794.57,22073.99,18164.22,12,5,31.58,7.32,2,DEV-L-03036,IP-L-03036,447,0.9432,False
ACC-L-02400,108969.12,21654.87,12045.83,10,5,20.65,15.05,1,DEV-L-02400,IP-L-02400,677,0.9044,False
ACC-L-04203,110775.81,38005.27,25119.52,9,2,17.12,12.73,2,DEV-L-04203,IP-L-04203,38,0.8862,False
ACC-L-02942,70844.74,15891.77,13638.93,7,5,32.8,14.66,3,DEV-L-02942,IP-L-02942,79,0.9845,False
ACC-L-01874,60924.63,16088.01,10252.05,4,11,25.81,6.29,1,DEV-L-01874,IP-L-01874,710,0.9946,False
ACC-L-03125,52494.66,8806.01,7432.62,2,4,20.83,3.89,3,DEV-L-03125,IP-L-03125,649,0.9734,False
ACC-L-03142,67080.74,11150.46,8548.65,11,4,12.73,11.46,2,DEV-L-03142,IP-L-03142,146,0.9474,False
ACC-L-03235,118352.21,27627.24,13963.06,11,7,23.45,15.38,2,DEV-L-03235,IP-L-03235,590,0.9328,False
ACC-L-00509,52542.85,16612.85,11204.22,13,8,33.51,7.81,3,DEV-L-00509,IP-L-00509,312,0.9531,False
ACC-L-03129,58737.91,17636.92,12654.2,3,10,34.57,9.03,2,DEV-L-03129,IP-L-03129,311,0.9901,False
ACC-L-04190,40333.27,10043.28,7548.7,8,4,19.44,3.88,3,DEV-L-04190,IP-L-04190,237,0.9312,False
ACC-L-02276,112193.57,36270.41,31877.42,11,5,24.36,2.11,3,DEV-L-02276,IP-L-02276,449,0.9314,False
ACC-L-04608,85487.16,11318.02,10390.06,12,10,23.22,2.88,3,DEV-L-00108,IP-L-04608,342,0.9486,False
ACC-L-00657,70608.56,16453.47,13572.3,2,7,12.45,14.89,2,DEV-L-00657,IP-L-00657,365,0.903,False
ACC-L-02433,58009.62,15494.48,10856.13,10,8,20.69,17.91,1,DEV-L-02433,IP-L-02433,781,0.8904,False
ACC-F-00214,23891.22,33984.73,29132.24,8,27,4.1,82.06,4,DEV-F-0010,IP-F-0022,113,0.5087,True
ACC-L-03081,39398.7,7015.78,4767.89,7,7,27.5,6.08,1,DEV-L-03081,IP-L-03081,762,0.9315,False
ACC-L-04208,89908.21,13107.09,7116.97,4,1,18.73,4.13,2,DEV-L-04208,IP-L-04208,267,0.94,False
ACC-L-00443,58644.65,12695.44,8579.73,8,7,14.18,10.71,2,DEV-L-00443,IP-L-00443,415,0.929,False
ACC-L-01253,106190.44,17489.18,10016.48,8,9,24.64,9.47,3,DEV-L-01253,IP-L-01253,774,0.9949,False
ACC-L-02164,112867.85,19753.68,12639.5,8,7,32.69,14.5,1,DEV-L-02164,IP-L-02164,303,0.9503,False
ACC-L-01868,115768.9,25560.4,21075.81,4,3,16.95,15.26,2,DEV-L-01868,IP-L-01868,738,0.9425,False
ACC-L-03608,55341.34,7036.75,5514.85,11,4,29.53,6.33,2,DEV-L-03608,IP-L-03608,344,0.9252,False
ACC-L-02212,112620.69,31453.8,19232.14,9,11,18.06,5.68,1,DEV-L-02212,IP-L-02212,195,0.9271,False
ACC-L-03385,108286.65,37335.49,27099.51,8,10,14.01,9.87,2,DEV-L-03385,IP-L-03385,108,0.989,False
ACC-L-03855,77923.08,18476.32,13545.81,11,8,25.54,16.16,1,DEV-L-03855,IP-L-03855,426,0.9101,False
ACC-L-04228,73179.3,18155.47,11650.07,5,3,34.2,17.76,1,DEV-L-04228,IP-L-04228,488,0.8928,False
ACC-F-00196,59102.64,102820.46,89653.56,33,9,3.08,93.25,3,DEV-F-0008,IP-F-0033,172,0.799,True
ACC-L-04417,29871.08,4192.85,3158.72,14,8,21.51,13.72,2,DEV-L-04417,IP-L-04417,556,0.9041,False
ACC-L-01293,87173.69,21037.6,12686.74,5,1,32.87,6.22,2,DEV-L-01293,IP-L-01293,347,0.8965,False
ACC-L-01080,33355.54,9411.04,6230.67,13,11,15.63,4.2,1,DEV-L-01080,IP-L-01080,181,0.9447,False
ACC-L-00629,89573.95,23296.09,19709.45,11,7,22.87,12.3,2,DEV-L-00629,IP-L-00629,528,0.964,False
ACC-L-04252,50646.74,7355.56,4031.41,7,1,14.11,6.73,1,DEV-L-04252,IP-L-04252,709,0.9154,False
ACC-L-03251,83400.05,29069.02,19312.85,9,4,19.54,16.03,1,DEV-L-03251,IP-L-03251,167,0.9862,False
ACC-L-03644,53763.73,14580.5,7660.16,8,6,22.41,5.63,1,DEV-L-03644,IP-L-03644,585,0.9755,False
ACC-L-04740,72153.77,22107.28,15841.62,8,10,30.62,9.29,3,DEV-L-00240,IP-L-04740,462,0.9184,False
ACC-L-00637,70866.96,13769.9,12083.6,14,6,27.17,4.19,2,DEV-L-00637,IP-L-00637,205,0.9123,False
ACC-L-01095,48992.68,14279.12,11214.61,4,5,19.47,13.85,1,DEV-L-01095,IP-L-01095,173,0.9009,False
ACC-F-00068,39294.97,29545.87,24662.55,26,18,3.66,61.28,3,DEV-F-0043,IP-F-0014,59,0.8064,True
ACC-L-03960,109407.95,23569.55,11848.15,8,3,32.26,4.8,1,DEV-L-03960,IP-L-03960,552,0.9661,False
ACC-L-01565,108966.44,35899.63,33438.82,10,8,32.84,5.75,3,DEV-L-01565,IP-L-01565,374,0.982,False
ACC-L-00318,116796.06,40074.73,35637.74,14,8,23.9,15.57,2,DEV-L-00318,IP-L-00318,380,0.9369,False
ACC-L-01917,88225.73,28751.31,23242.63,5,3,20.32,13.81,1,DEV-L-01917,IP-L-01917,429,0.9698,False
ACC-F-00096,46445.76,54622.5,46795.06,8,4,2.8,58.02,5,DEV-F-0044,IP-F-0025,75,0.6029,True
ACC-L-03931,51517.07,15153.76,8502.49,3,10,34.76,4.4,2,DEV-L-03931,IP-L-03931,536,0.9683,False
ACC-L-03103,63498.4,15937.4,11692.08,7,9,14.27,3.61,2,DEV-L-03103,IP-L-03103,219,0.9676,False
ACC-F-00139,45818.35,41269.57,34569.31,26,25,2.76,78.61,10,DEV-F-0010,IP-F-0048,65,0.673,True
ACC-L-04704,38772.9,12796.3,7677.33,6,6,27.91,12.33,2,DEV-L-00204,IP-L-04704,404,0.9296,False
ACC-L-02352,30341.37,10255.86,5145.37,13,10,28.76,7.26,2,DEV-L-02352,IP-L-02352,717,0.9254,False
ACC-L-03773,37956.31,9011.89,5874.89,6,1,19.99,17.63,1,DEV-L-03773,IP-L-03773,559,0.9579,False
ACC-L-04522,78521.23,21240.31,11885.2,2,11,12.81,14.17,1,DEV-L-00022,IP-L-04522,203,0.9718,False
ACC-L-01356,87247.09,17298.74,11160.31,14,4,15.35,15.3,1,DEV-L-01356,IP-L-01356,240,0.9963,False
ACC-L-01379,45751.63,11197.91,7469.01,8,8,28.63,2.47,3,DEV-L-01379,IP-L-01379,557,0.9056,False
ACC-L-01289,96664.41,16513.96,8465.81,13,3,34.55,8.05,3,DEV-L-01289,IP-L-01289,358,0.8955,False
ACC-L-01444,74883.35,18518.08,12500.89,9,4,34.46,17.39,1,DEV-L-01444,IP-L-01444,474,0.9318,False
ACC-L-01809,37895.07,6210.24,3789.68,11,3,14.05,7.61,1,DEV-L-01809,IP-L-01809,795,0.8931,False
ACC-L-00213,71458.4,22702.19,17402.04,4,1,26.55,4.05,3,DEV-L-00213,IP-L-00213,122,0.9476,False
ACC-L-02080,68253.49,10560.31,9193.89,12,5,31.69,8.01,2,DEV-L-02080,IP-L-02080,400,0.9731,False
ACC-L-02793,74483.32,15285.6,14283.21,6,5,24.45,7.14,3,DEV-L-02793,IP-L-02793,455,0.8906,False
ACC-L-04484,58942.77,11066.09,8160.6,9,9,19.61,2.0,2,DEV-L-04484,IP-L-04484,747,0.9825,False
ACC-L-00344,27283.92,6625.96,5365.39,4,1,16.9,15.87,2,DEV-L-00344,IP-L-00344,444,0.9429,False
ACC-L-03564,36211.91,11435.16,10233.01,11,8,16.03,5.63,2,DEV-L-03564,IP-L-03564,46,0.9481,False
ACC-L-00375,75069.76,19066.43,15400.04,11,6,16.29,5.01,2,DEV-L-00375,IP-L-00375,338,0.9918,False
ACC-L-00200,28813.19,9355.07,8853.48,2,5,29.6,6.05,3,DEV-L-00200,IP-L-00200,126,0.9955,False
ACC-L-01249,61932.64,12944.53,9405.65,6,9,32.16,11.16,2,DEV-L-01249,IP-L-01249,695,0.962,False
ACC-L-02206,58235.88,11109.61,6605.04,11,11,26.73,16.71,3,DEV-L-02206,IP-L-02206,580,0.9293,False
ACC-L-04472,82973.85,26453.25,14931.54,11,10,20.26,6.95,3,DEV-L-04472,IP-L-04472,234,0.9141,False
ACC-L-02734,68982.53,22709.99,15714.66,9,2,12.81,3.24,1,DEV-L-02734,IP-L-02734,697,0.8954,False
ACC-L-01319,52491.17,14043.11,8196.66,6,11,25.86,4.99,2,DEV-L-01319,IP-L-01319,752,0.8852,False
ACC-L-00784,50186.71,11736.81,10339.43,9,8,29.2,4.22,2,DEV-L-00784,IP-L-00784,410,0.9839,False
ACC-L-03268,96167.05,26134.69,19674.26,8,6,21.37,10.77,2,DEV-L-03268,IP-L-03268,98,0.9039,False
ACC-L-01307,52265.3,17216.63,12503.88,4,11,25.76,5.23,1,DEV-L-01307,IP-L-01307,735,0.9258,False
ACC-L-03374,89137.58,21388.01,17328.29,6,6,20.32,16.56,2,DEV-L-03374,IP-L-03374,381,0.938,False
ACC-L-04414,119016.01,29715.64,19868.3,12,9,33.85,12.03,1,DEV-L-04414,IP-L-04414,68,0.9196,False
ACC-F-00150,49200.14,89837.34,85542.8,10,10,2.53,78.69,8,DEV-F-0003,IP-F-0074,73,0.6459,True
ACC-L-01170,83953.12,18181.73,14108.61,13,4,24.55,12.04,1,DEV-L-01170,IP-L-01170,268,0.8991,False
ACC-L-01761,109494.09,36147.27,25567.51,12,6,20.35,15.73,3,DEV-L-01761,IP-L-01761,658,0.9829,False
ACC-L-02436,78239.09,10714.22,7984.07,4,9,12.45,7.69,2,DEV-L-02436,IP-L-02436,714,0.9476,False
ACC-L-01536,41582.77,14435.24,9561.88,13,1,20.65,15.44,2,DEV-L-01536,IP-L-01536,246,0.8863,False
ACC-F-00088,76837.0,64224.83,55499.52,34,21,4.13,55.72,6,DEV-F-0005,IP-F-0062,166,0.8002,True
ACC-L-00207,110525.09,33401.12,26866.61,5,4,33.76,6.73,1,DEV-L-00207,IP-L-00207,239,0.9057,False
ACC-L-01055,91394.18,29973.52,25848.01,14,2,32.22,15.33,1,DEV-L-01055,IP-L-01055,255,0.918,False
ACC-L-02675,96993.28,20386.64,13226.36,7,7,19.24,15.2,3,DEV-L-02675,IP-L-02675,133,0.9437,False
ACC-L-03020,69484.33,11038.73,5725.17,9,2,15.47,12.14,2,DEV-L-03020,IP-L-03020,224,0.9405,False
ACC-L-02977,87810.8,20572.7,10306.47,10,6,14.71,9.11,2,DEV-L-02977,IP-L-02977,770,0.9241,False
ACC-L-01738,110804.63,13831.31,9869.91,12,6,32.92,17.3,1,DEV-L-01738,IP-L-01738,386,0.8999,False
ACC-L-03504,35381.73,5805.92,4550.35,14,1,29.55,4.0,3,DEV-L-03504,IP-L-03504,161,0.9362,False
ACC-L-03396,76923.41,25841.13,23405.21,12,1,19.72,17.1,3,DEV-L-03396,IP-L-03396,671,0.9672,False
ACC-L-00581,30150.12,8648.86,4639.91,14,1,32.19,15.01,3,DEV-L-00581,IP-L-00581,710,0.9901,False
ACC-F-00239,63144.65,75941.75,72410.52,23,18,2.12,79.55,9,DEV-F-0007,IP-F-0049,117,0.6339,True
ACC-L-04431,112549.42,37543.32,32037.97,13,10,12.57,4.19,3,DEV-L-04431,IP-L-04431,553,0.9518,False
ACC-L-02772,55845.82,7651.32,6593.12,8,1,27.43,11.63,3,DEV-L-02772,IP-L-02772,133,0.9181,False
ACC-L-02898,117032.06,27784.19,17418.74,8,4,12.42,13.08,1,DEV-L-02898,IP-L-02898,54,0.9491,False
ACC-L-01696,114416.06,33186.07,24673.72,2,9,23.0,10.98,2,DEV-L-01696,IP-L-01696,66,0.9195,False
ACC-L-02525,31381.42,4156.36,3175.09,14,6,22.53,17.0,2,DEV-L-02525,IP-L-02525,637,0.923,False
ACC-F-00192,59343.42,106285.36,95955.37,9,23,3.14,81.16,5,DEV-F-0016,IP-F-0006,75,0.6574,True
ACC-L-04599,84705.54,19443.75,10614.3,3,11,30.75,9.68,3,DEV-L-00099,IP-L-04599,693,0.9606,False
ACC-L-04689,40588.51,11569.26,9859.55,6,1,12.93,15.72,1,DEV-L-00189,IP-L-04689,148,0.9744,False
ACC-L-00694,117909.38,41113.38,30836.17,8,1,19.27,8.79,3,DEV-L-00694,IP-L-00694,498,0.9894,False
ACC-L-01018,105519.53,27940.24,20114.68,10,7,31.44,6.75,2,DEV-L-01018,IP-L-01018,350,0.8886,False
ACC-L-03981,104676.81,25075.67,16136.56,11,4,20.05,4.82,2,DEV-L-03981,IP-L-03981,488,0.881,False
ACC-L-02057,100522.5,12511.69,9102.05,4,2,14.38,16.44,3,DEV-L-02057,IP-L-02057,632,0.9527,False
ACC-L-04174,47448.87,13694.05,9670.86,8,1,18.41,5.26,1,DEV-L-04174,IP-L-04174,281,0.9286,False
ACC-L-04461,62037.45,17079.7,10716.08,4,6,33.5,11.57,2,DEV-L-04461,IP-L-04461,720,0.9748,False
ACC-L-02063,97243.36,24736.81,12792.44,6,9,27.05,12.0,1,DEV-L-02063,IP-L-02063,754,0.9757,False
ACC-L-02964,80527.24,10659.73,9599.55,8,1,12.57,3.34,1,DEV-L-02964,IP-L-02964,510,0.946,False
ACC-L-02482,114052.93,13956.63,9569.77,12,5,20.84,3.49,2,DEV-L-02482,IP-L-02482,71,0.9485,False
ACC-L-01676,50615.44,15226.07,9461.06,11,4,20.01,13.49,3,DEV-L-01676,IP-L-01676,791,0.8809,False
ACC-L-03977,64272.26,7773.39,4915.97,3,8,25.89,14.1,3,DEV-L-03977,IP-L-03977,173,0.8868,False
ACC-L-04426,33470.88,11342.83,8877.19,11,10,28.48,11.76,2,DEV-L-04426,IP-L-04426,39,0.9978,False
ACC-L-00550,60056.68,9078.7,6657.23,2,9,18.75,9.85,3,DEV-L-00550,IP-L-00550,343,0.9252,False
ACC-L-03421,112218.14,14103.24,7711.35,3,3,25.08,17.84,1,DEV-L-03421,IP-L-03421,131,0.9564,False
ACC-L-03943,46464.38,6182.79,4621.77,13,1,25.22,17.45,1,DEV-L-03943,IP-L-03943,352,0.9698,False
ACC-L-02718,118415.55,22186.94,12013.23,9,7,24.78,10.41,1,DEV-L-02718,IP-L-02718,547,0.9245,False
ACC-L-04543,55725.73,15718.87,11464.24,9,9,20.53,4.34,2,DEV-L-00043,IP-L-04543,416,0.9012,False
ACC-L-04118,56796.93,7810.63,6784.34,12,5,20.53,13.32,1,DEV-L-04118,IP-L-04118,84,0.9706,False
ACC-L-02526,91062.03,30420.81,22297.57,12,4,29.98,6.61,2,DEV-L-02526,IP-L-02526,567,0.9544,False
ACC-L-02720,51063.82,15838.18,9090.43,12,10,27.11,7.3,1,DEV-L-02720,IP-L-02720,752,0.9569,False
ACC-L-03617,96226.14,16024.98,11944.81,4,5,24.8,4.17,3,DEV-L-03617,IP-L-03617,601,0.9949,False
ACC-L-01493,67500.01,21662.55,15871.32,3,1,26.24,2.89,3,DEV-L-01493,IP-L-01493,331,0.9275,False
ACC-L-03698,59131.07,19899.44,15759.91,11,5,34.46,8.52,3,DEV-L-03698,IP-L-03698,384,0.9926,False
ACC-L-03552,64058.72,18148.33,11079.76,10,1,13.2,6.47,2,DEV-L-03552,IP-L-03552,133,0.9402,False
ACC-L-01774,43290.81,11069.58,9226.37,8,1,14.41,13.47,1,DEV-L-01774,IP-L-01774,708,0.9217,False
ACC-L-02024,36109.82,7501.8,4539.13,13,5,33.32,15.66,2,DEV-L-02024,IP-L-02024,82,0.9503,False
ACC-F-00099,63336.02,114105.07,106398.59,8,23,4.41,63.2,9,DEV-F-0028,IP-F-0066,162,0.5049,True
ACC-L-04671,37851.22,7975.87,6954.02,7,4,28.57,2.76,1,DEV-L-00171,IP-L-04671,381,0.9235,False
ACC-L-03157,86214.57,27187.19,25254.45,5,10,16.59,17.64,1,DEV-L-03157,IP-L-03157,278,0.9705,False
ACC-L-03995,85410.71,24321.39,16216.83,7,5,15.21,15.0,1,DEV-L-03995,IP-L-03995,604,0.972,False
ACC-L-04369,95263.19,15351.37,10516.17,3,2,13.83,7.98,2,DEV-L-04369,IP-L-04369,730,0.9199,False
ACC-L-04666,103344.45,30511.1,17741.69,8,8,20.73,9.88,1,DEV-L-00166,IP-L-04666,291,0.9125,False
ACC-F-00191,26062.75,41093.71,29482.34,8,7,5.98,87.56,9,DEV-F-0032,IP-F-0062,50,0.566,True
ACC-L-04446,100000.49,24752.03,21435.42,3,3,12.65,3.42,2,DEV-L-04446,IP-L-04446,47,0.9013,False
ACC-L-01534,80524.64,16896.43,9281.53,10,4,31.85,7.76,3,DEV-L-01534,IP-L-01534,740,0.8979,False
ACC-L-01282,109909.81,19679.32,11967.37,12,2,19.78,3.72,3,DEV-L-01282,IP-L-01282,189,0.9893,False
ACC-L-02584,108157.33,23049.4,14385.78,3,8,19.59,10.11,1,DEV-L-02584,IP-L-02584,528,0.9302,False
ACC-L-04194,103805.28,21544.6,15142.1,14,2,14.02,11.51,1,DEV-L-04194,IP-L-04194,66,0.9271,False
ACC-L-04665,103619.03,14045.86,8852.48,4,4,31.69,3.15,2,DEV-L-00165,IP-L-04665,338,0.995,False
ACC-L-01348,118979.34,35337.82,32967.85,8,5,28.25,14.17,3,DEV-L-01348,IP-L-01348,661,0.9196,False
ACC-L-01529,103160.68,34843.95,19094.73,8,3,25.07,16.24,3,DEV-L-01529,IP-L-01529,726,0.8805,False
ACC-L-04650,60502.36,8569.47,6361.57,11,8,25.44,14.69,3,DEV-L-00150,IP-L-04650,246,0.9101,False
ACC-L-02324,29497.67,4246.71,2395.29,4,9,17.09,16.45,1,DEV-L-02324,IP-L-02324,178,0.8895,False
