account_id,declared_monthly_income,account_age_days,country_of_registration,avg_monthly_deposit,avg_monthly_withdrawal,deposit_income_ratio,num_deposits_30d,num_withdrawals_30d,deposit_withdraw_time_hours,net_flow_ratio,num_logins_30d,vpn_login_ratio,countries_accessed,high_risk_country_access,device_id,ip_address,kyc_doc_score,face_match_score,selfie_liveness_pass,shared_device_count,shared_ip_count,linked_account_count
ACC-002420,4155.625820484046,753,XX,4019.33,3593.78,0.9672025243572054,9,2,24.0,0.106,49,0.363,"[""FR""]",False,DEV-L01522,IP-L00561,0.49,0.876,True,1,3,4
ACC-002421,8838.914722471116,326,BR,7769.13,6612.4,0.8789684480142177,3,3,24.0,0.149,36,0.056,"[""ES"", ""CA"", ""XX""]",True,DEV-L01479,IP-L06677,0.943,0.582,True,1,0,1
ACC-002422,2964.657926464402,1200,DE,2220.6,1804.16,0.7490255044808689,8,0,35.6,0.188,35,0.194,"[""US"", ""YY""]",True,DEV-L06660,IP-L08848,0.816,0.958,True,1,0,1
ACC-002423,16403.86639380292,46,DE,19318.06,11903.76,1.17765268187519,10,5,24.0,0.384,18,0.215,"[""MX"", ""US"", ""SG"", ""ZZ""]",True,DEV-L04326,IP-L04904,0.87,0.826,True,0,1,1
ACC-002424,9715.62220545858,2500,GB,8416.06,3604.24,0.866240256733428,12,2,24.0,0.572,49,0.142,"[""XX"", ""SG"", ""YY"", ""ES""]",True,DEV-L06421,IP-L03759,0.754,0.807,True,1,1,2
ACC-002425,18083.517622492396,1398,XX,18081.49,6391.94,0.9998879482023371,7,4,52.4,0.646,37,0.128,"[""SG"", ""YY"", ""CA"", ""BR""]",True,DEV-L05936,IP-L08774,0.746,0.867,True,1,3,4
ACC-002426,1808.1160478815552,619,XX,3206.92,1086.55,1.7736246857068605,6,6,692.1,0.661,45,0.078,"[""GB"", ""MX"", ""BR""]",False,DEV-L04027,IP-L04816,0.783,0.844,True,3,1,4
ACC-002427,3648.1500397750265,285,MX,4543.93,2966.26,1.2455443658632142,5,3,24.3,0.347,52,0.185,"[""MX"", ""XX""]",True,DEV-L02808,IP-L03603,0.914,0.974,True,4,0,4
ACC-002428,5996.640703539235,887,XX,5460.38,3938.91,0.9105730257103444,8,2,24.0,0.279,40,0.149,"[""IT"", ""DE"", ""BR"", ""ZZ""]",True,DEV-L03913,IP-L01419,0.815,0.934,True,0,2,2
ACC-002429,5067.844969929126,440,NL,4403.93,1904.04,0.8689951657654221,9,5,24.0,0.568,39,0.094,"[""NL"", ""YY""]",True,DEV-L02167,IP-L05891,0.614,0.597,True,2,4,6
ACC-002430,7971.14642912764,330,US,6236.55,3701.87,0.7823900278924194,3,4,64.5,0.406,27,0.349,"[""FR"", ""MX"", ""US"", ""XX""]",True,DEV-L01166,IP-L03575,0.912,0.871,True,0,1,1
ACC-002431,6943.080025534748,851,ES,4963.39,3063.39,0.7148689481897282,7,5,41.7,0.383,43,0.212,"[""ES"", ""BR"", ""IN"", ""XX"", ""CA""]",True,DEV-L02886,IP-L00159,0.601,0.784,True,0,1,1
ACC-002432,2620.2708015330377,961,BR,3103.88,2601.12,1.184565469599948,10,2,24.0,0.162,41,0.228,"[""DE"", ""BR"", ""NL"", ""CA"", ""GB""]",False,DEV-L03763,IP-L01055,0.778,0.813,True,4,0,4
ACC-002433,3243.1495706974124,575,US,1702.66,639.47,0.5250012152384356,5,3,66.4,0.624,29,0.043,"[""IT"", ""XX"", ""IN""]",True,DEV-L03596,IP-L07607,0.929,0.837,True,1,1,2
ACC-002434,4644.42537078686,250,XX,5506.06,4287.34,1.185520196107201,6,2,256.8,0.221,32,0.149,"[""MX"", ""GB"", ""ZZ"", ""FR""]",True,DEV-L01362,IP-L00925,0.874,0.776,True,0,0,0
ACC-002435,1944.20319727887,357,CA,4004.89,3054.55,2.0599141290661707,1,3,35.9,0.237,49,0.218,"[""FR"", ""GB"", ""MX"", ""SG""]",False,DEV-L03980,IP-L07260,0.875,0.701,True,1,0,1
ACC-002436,3932.5118235991977,104,US,6010.16,4259.3,1.5283263731289514,4,7,64.7,0.291,33,0.344,"[""ES"", ""ZZ"", ""IN"", ""GB"", ""FR""]",True,DEV-L01419,IP-L00059,0.622,0.959,True,1,3,4
ACC-002437,6514.640506563233,99,IT,4206.06,1887.34,0.6456311903849153,7,8,142.0,0.551,34,0.229,"[""US"", ""SG"", ""ZZ"", ""IT"", ""DE""]",True,DEV-L01578,IP-L07201,0.806,0.809,True,0,0,0
ACC-002438,10836.467364950558,220,US,24771.8,8196.68,2.2859659562515713,9,4,24.0,0.669,43,0.167,"[""ZZ"", ""YY""]",True,DEV-L00707,IP-L08165,0.769,0.954,True,1,0,1
ACC-002439,5884.342902573049,1063,YY,8019.55,6171.99,1.362863100659409,3,6,24.0,0.23,18,0.111,"[""SG"", ""US"", ""FR"", ""AU""]",False,DEV-L02413,IP-L07750,0.658,0.884,False,2,3,5
ACC-002440,984.8302925465938,453,IN,632.89,402.51,0.6426342131263459,8,2,24.0,0.364,39,0.097,"[""ES"", ""CA"", ""US"", ""AU""]",False,DEV-L00308,IP-L05439,0.899,0.909,True,1,0,1
ACC-002441,4948.754896894881,1046,ES,2758.28,1866.54,0.5573683215078938,9,5,24.0,0.323,42,0.318,"[""CA""]",False,DEV-L00184,IP-L05324,0.742,0.908,False,3,0,3
ACC-002442,9491.086936150396,1467,IT,7371.16,5980.66,0.7766401186459075,2,5,95.7,0.189,39,0.211,"[""ES"", ""IN""]",False,DEV-L00245,IP-L08430,0.8,0.847,True,1,0,1
ACC-002443,1798.1702296471792,579,GB,1839.53,697.64,1.022998706624178,6,4,345.9,0.621,26,0.111,"[""NL""]",False,DEV-L00519,IP-L03907,0.938,0.741,True,0,3,3
ACC-002444,4524.835755803804,143,AU,5551.13,2352.38,1.226813941478634,7,2,24.0,0.576,35,0.289,"[""DE""]",False,DEV-L05101,IP-L08797,0.457,0.872,True,1,3,4
ACC-002445,9378.673690885013,909,MX,7664.06,4234.84,0.8171795234417244,9,6,24.0,0.447,17,0.071,"[""ZZ"", ""AU"", ""GB""]",True,DEV-L04053,IP-L06812,0.742,0.969,True,1,5,6
ACC-002446,4688.9261678603025,129,GB,3952.94,2025.35,0.8430381468361106,8,6,89.8,0.488,28,0.355,"[""IN"", ""US"", ""GB"", ""DE"", ""NL"", ""ES""]",False,DEV-L00141,IP-L01717,0.906,0.603,True,1,1,2
ACC-002447,4182.994122118311,236,CA,4812.02,4186.26,1.1503768106381747,7,4,24.0,0.13,39,0.068,"[""YY"", ""BR"", ""IN""]",True,DEV-L07313,IP-L05714,0.773,0.735,True,1,0,1
ACC-002448,10906.767326802656,1565,FR,8302.94,4075.76,0.7612651569535762,5,2,24.0,0.509,37,0.205,"[""NL"", ""SG""]",False,DEV-L06255,IP-L00238,0.813,0.832,True,0,1,1
ACC-002449,4694.422736637471,401,BR,4966.81,4170.23,1.0580245845599203,8,2,33.6,0.16,45,0.265,"[""CA"", ""IN"", ""MX"", ""YY"", ""DE""]",True,DEV-L03647,IP-L05408,0.597,0.746,True,0,0,0
ACC-002450,4617.012265867789,639,XX,6331.26,3920.62,1.3712890453056787,3,6,24.0,0.381,30,0.179,"[""DE"", ""CA""]",False,DEV-L02429,IP-L03652,0.542,0.932,True,1,0,1
ACC-002451,4468.343652603424,52,DE,4371.92,1563.83,0.978420948594492,7,5,24.0,0.642,36,0.327,"[""ZZ""]",True,DEV-L06307,IP-L05140,0.72,0.843,True,1,1,2
ACC-002452,10061.90323054045,293,SG,17543.56,12345.86,1.7435626104117081,7,5,44.5,0.296,28,0.101,"[""CA""]",False,DEV-L06254,IP-L00948,0.94,0.892,True,2,1,3
ACC-002453,5023.188647842796,534,AU,4828.05,3613.67,0.9611521967202387,5,6,24.0,0.252,34,0.251,"[""FR""]",False,DEV-L03941,IP-L06603,0.926,0.888,True,0,3,3
ACC-002454,4411.029245166365,443,BR,2995.19,1191.88,0.6790220394296409,8,6,90.4,0.602,30,0.11,"[""GB"", ""FR""]",False,DEV-L01403,IP-L07819,0.784,0.688383597044598,True,1,0,1
ACC-002455,4130.683402091646,887,ZZ,8957.1,4941.97,2.1684299372128533,3,3,26.5,0.448,48,0.103,"[""SG"", ""AU"", ""DE""]",False,DEV-L04878,IP-L07506,0.842,0.82,True,0,1,1
ACC-002456,1520.2166555965869,214,NL,2030.8,789.89,1.3358627050076484,11,2,24.0,0.611,28,0.081,"[""ES"", ""SG"", ""ZZ"", ""GB""]",True,DEV-L05060,IP-L03333,0.948,0.769,True,0,1,1
ACC-002457,6590.085777153351,1270,DE,6835.7,2776.9,1.0372699568309864,8,4,24.0,0.594,20,0.086,"[""FR""]",False,DEV-L08420,IP-L02196,0.912,0.888,True,0,1,1
ACC-002458,3782.289592480956,603,ZZ,11389.08,10248.93,3.0111594839731706,12,13,13.5,0.1,29,0.803,"[""ZZ"", ""CA"", ""DE"", ""AU"", ""FR"", ""YY""]",True,DEV-C09,IP-C09,0.571,0.25,True,49,49,98
ACC-002459,5558.452750463471,412,FR,5683.96,3394.06,1.0225792604289805,8,7,66.6,0.403,44,0.293,"[""ZZ"", ""SG""]",True,DEV-L00110,IP-L06023,0.738,0.828,True,0,2,2
ACC-002460,2959.427529199401,150,ES,2146.1,684.94,0.7251730549880576,8,6,84.2,0.681,37,0.037,"[""BR"", ""GB"", ""IT"", ""YY""]",True,DEV-L03867,IP-L07641,0.912,0.539,True,0,0,0
ACC-002461,2432.483815829291,701,IN,2509.95,2160.53,1.03184598908498,3,7,54.9,0.139,40,0.461,"[""NL"", ""DE""]",False,DEV-L08204,IP-L07077,0.789,0.969,True,1,2,3
ACC-002462,3277.4600167294407,188,BR,2543.79,1817.2,0.7761464727809817,3,1,37.9,0.286,31,0.233,"[""IN"", ""BR"", ""NL"", ""AU"", ""US""]",False,DEV-L03261,IP-L00662,0.845,0.815,True,1,0,1
ACC-002463,1605.4799490791804,524,NL,2633.67,873.77,1.6404223411391172,10,4,24.0,0.668,37,0.194,"[""ES"", ""CA""]",False,DEV-L03390,IP-L03018,0.864,0.715,True,2,2,4
ACC-002464,3350.0060978913098,911,FR,3979.2,2913.45,1.1878178346738262,3,4,24.0,0.268,30,0.149,"[""YY"", ""GB"", ""ES"", ""FR"", ""AU""]",True,DEV-L01902,IP-L04171,0.888,0.937,True,1,1,2
ACC-002465,23994.04101939613,1015,DE,26066.67,20920.66,1.0863807977814013,6,4,33.7,0.197,47,0.374,"[""GB"", ""BR"", ""US""]",False,DEV-L06295,IP-L03846,0.77,0.875,True,1,0,1
ACC-002466,6743.620520186286,2500,IN,5562.65,3022.54,0.8248755582873885,6,4,76.1,0.457,31,0.109,"[""SG"", ""IN""]",False,DEV-L02520,IP-L08064,0.706,0.958,True,0,1,1
ACC-002467,5527.24979939606,406,SG,5796.08,4362.63,1.0486372734382556,4,7,24.0,0.247,50,0.009,"[""XX"", ""BR""]",True,DEV-L06683,IP-L00810,0.85,0.646,True,2,1,3
ACC-002468,2622.8669331235333,296,US,1535.56,727.75,0.5854528030131354,12,7,24.0,0.526,41,0.124,"[""IN"", ""US""]",False,DEV-L04773,IP-L03290,0.712,0.741,True,1,1,2
ACC-002469,2819.6956820659093,215,IN,3600.71,1342.25,1.2769842584634927,5,7,24.5,0.627,39,0.161,"[""CA"", ""GB"", ""FR""]",False,DEV-L02251,IP-L04661,0.809,0.871,True,1,5,6
ACC-002470,4272.020170338013,745,DE,3511.49,3098.39,0.8219750769506375,7,8,24.9,0.118,37,0.144,"[""XX"", ""IN"", ""SG""]",True,DEV-L04606,IP-L06421,0.597,0.895,True,0,2,2
ACC-002471,1233.3080463285162,355,ES,948.41,287.01,0.7689966504630947,6,8,32.1,0.697,30,0.316,"[""CA"", ""XX""]",True,DEV-L04451,IP-L04925,0.98,0.862,True,0,1,1
ACC-002472,5618.031248200798,173,AU,11741.59,7210.39,2.0899837723878987,6,2,370.6,0.386,39,0.12,"[""IN""]",False,DEV-L02906,IP-L01746,0.862,0.957,True,2,1,3
ACC-002473,3585.7903550205315,167,YY,4694.63,1684.9,1.3092312787217442,10,4,67.1,0.641,55,0.528,"[""ZZ"", ""IN"", ""CA"", ""DE""]",True,DEV-L00448,IP-L03012,0.955,0.639,True,1,1,2
ACC-002474,25000.0,1416,ZZ,15694.74,10325.29,0.6277896235044396,6,5,24.0,0.342,34,0.055,"[""US"", ""SG""]",False,DEV-L03491,IP-L07310,0.873,0.905,True,2,2,4
ACC-002475,11653.077699788417,974,US,17792.11,5386.5,1.5268162542183676,3,6,24.0,0.697,39,0.249,"[""DE""]",False,DEV-L05984,IP-L07088,0.833,0.775,True,2,0,2
ACC-002476,7304.265815267797,1514,YY,3604.6,1216.4,0.4934919302131967,9,8,468.5,0.663,46,0.1,"[""ZZ"", ""US"", ""FR"", ""SG"", ""IN""]",True,DEV-L04768,IP-L01064,0.594,0.936,True,1,1,2
ACC-002477,3673.014135995621,96,NL,2604.16,1883.42,0.7089986371101032,10,8,154.2,0.277,43,0.371,"[""IT"", ""NL"", ""ES"", ""FR""]",False,DEV-L01436,IP-L06097,0.835,0.715,True,1,2,3
ACC-002478,13347.132812489635,282,ZZ,15656.0,12302.06,1.1729857006517463,8,2,24.0,0.214,37,0.193,"[""IN"", ""NL"", ""AU"", ""MX"", ""IT"", ""XX"", ""ES""]",True,DEV-L07719,IP-L04800,0.873,0.871,False,1,0,1
ACC-002479,2517.7589625183036,161,AU,2508.17,1947.55,0.9961912971441763,2,3,24.0,0.224,58,0.232,"[""SG""]",False,DEV-L04829,IP-L06153,0.976,0.707,True,0,3,3
ACC-002480,7439.183176129697,461,CA,5750.49,2325.2,0.7730000062900149,7,7,94.4,0.596,29,0.121,"[""XX"", ""DE"", ""BR""]",True,DEV-L07612,IP-L01097,0.66,0.531,True,1,0,1
ACC-002481,3495.869809510798,183,MX,3881.46,1176.72,1.1102985896753697,7,2,43.7,0.697,16,0.08,"[""NL"", ""FR"", ""GB"", ""MX""]",False,DEV-L08455,IP-L00160,0.98,0.784,True,2,3,5
ACC-002482,6528.794270199532,1630,SG,5277.59,3955.65,0.808355793696237,6,4,24.0,0.25,30,0.281,"[""YY"", ""US"", ""NL""]",True,DEV-L05906,IP-L08502,0.756,0.802,True,4,1,5
ACC-002483,4294.637354260615,282,CA,4628.32,1897.64,1.077697024206854,6,4,24.0,0.59,18,0.156,"[""MX"", ""ZZ"", ""IT"", ""XX""]",True,DEV-L08464,IP-L07081,0.767,0.903,True,1,2,3
ACC-002484,2467.98988578753,2500,ZZ,2986.66,1467.36,1.2101598455802405,5,4,24.0,0.509,27,0.224,"[""US"", ""DE"", ""ZZ"", ""MX""]",True,DEV-L03157,IP-L02338,0.86,0.775,True,2,0,2
ACC-002485,4501.845167779577,955,CA,7952.55,3696.55,1.7665080826315875,4,10,127.7,0.535,35,0.145,"[""YY"", ""BR"", ""GB"", ""MX""]",True,DEV-L01601,IP-L05888,0.718,0.786,True,1,1,2
ACC-002486,9336.022340389618,996,XX,11658.48,10014.37,1.248762553838664,9,5,72.1,0.141,39,0.073,"[""FR""]",False,DEV-L05546,IP-L01925,0.878,0.888,True,1,0,1
ACC-002487,17322.73572834952,2270,AU,16228.5,13408.66,0.9368326223367803,3,1,24.0,0.174,22,0.192,"[""MX"", ""XX""]",True,DEV-L06898,IP-L08443,0.807,0.658,True,1,0,1
ACC-002488,10439.014966721888,432,SG,12354.09,7068.42,1.183453321518639,6,1,115.1,0.428,42,0.151,"[""SG""]",False,DEV-L03501,IP-L07274,0.816,0.721,True,2,0,2
ACC-002489,4084.2076069824093,937,YY,2027.0,1571.57,0.4963007089933565,4,2,24.0,0.225,22,0.207,"[""SG"", ""ES"", ""CA""]",False,DEV-L07359,IP-L00513,0.962,0.859,True,1,2,3
ACC-002490,2598.7106525173144,552,IN,4810.59,3594.29,1.8511452932875176,4,8,24.0,0.253,25,0.505,"[""IN"", ""ES"", ""XX""]",True,DEV-L08192,IP-L06501,0.728,0.907,True,1,2,3
ACC-002491,4281.768262782652,183,YY,4822.48,2807.32,1.1262817895965043,4,2,24.0,0.418,32,0.175,"[""FR""]",False,DEV-L05719,IP-L08148,0.632,0.867,True,1,2,3
ACC-002492,21608.816757123306,214,MX,64826.45,23185.1,3.0,10,3,24.0,0.642,16,0.194,"[""US"", ""ZZ""]",True,DEV-L00855,IP-L01017,0.781,0.587,True,2,4,6
ACC-002493,2245.904513152891,329,BR,2528.78,1932.58,1.1259499966545414,9,6,65.4,0.236,28,0.182,"[""BR"", ""YY""]",True,DEV-L07712,IP-L04680,0.71,0.758,True,0,2,2
ACC-002494,4832.796286535122,632,MX,5492.76,3881.47,1.1365603397268502,8,5,252.0,0.293,31,0.019,"[""US"", ""SG"", ""AU""]",False,DEV-L06624,IP-L00195,0.533,0.874,True,0,1,1
ACC-002495,2665.050689029605,855,IT,1443.96,568.65,0.5418119285973061,9,4,24.0,0.606,36,0.198,"[""XX"", ""ES""]",True,DEV-L04651,IP-L06991,0.854,0.895,True,0,0,0
ACC-002496,1307.6438993431366,707,DE,974.47,576.69,0.7452135692021323,3,4,67.7,0.408,30,0.115,"[""FR"", ""IT"", ""NL"", ""SG""]",False,DEV-L02697,IP-L01057,0.46,0.95,True,1,1,2
ACC-002497,17524.32697913898,719,AU,17530.02,13621.41,1.0003251381981486,6,3,24.0,0.223,25,0.163,"[""AU"", ""ZZ""]",True,DEV-L02792,IP-L00420,0.698,0.762,True,0,0,0
ACC-002498,5012.225907239901,2000,DE,20713.12,20096.14,4.132519607344788,10,11,4.8,0.03,40,0.64,"[""AU"", ""IT"", ""ES"", ""ZZ"", ""FR"", ""YY""]",True,DEV-C00,IP-C00,0.689,0.25,False,49,47,96
ACC-002499,6930.314902017784,43,XX,5930.28,5234.88,0.8557017462339179,5,5,30.9,0.117,48,0.341,"[""MX"", ""ZZ"", ""IN"", ""NL"", ""DE""]",True,DEV-L02840,IP-L01031,0.805,0.596,True,1,1,2
ACC-002500,5242.529792991084,865,IT,10724.13,6198.16,2.045602735122569,6,6,24.0,0.422,52,0.173,"[""SG"", ""ES"", ""GB""]",False,DEV-L04975,IP-L04947,0.844,0.896,True,0,1,1
ACC-002501,8145.940037248342,181,CA,9000.31,7162.36,1.1048827547673397,3,2,40.0,0.204,45,0.14,"[""IN"", ""CA"", ""US""]",False,DEV-L01859,IP-L05061,0.749,0.807,True,0,0,0
ACC-002502,9122.584359314404,2500,YY,8496.28,2586.37,0.9313459065581121,7,7,24.6,0.696,24,0.206,"[""YY""]",True,DEV-L05607,IP-L02065,0.831,0.67,True,0,2,2
ACC-002503,2942.146040999368,569,CA,3766.51,2582.14,1.2801915420185739,6,6,63.0,0.314,38,0.273,"[""MX"", ""IN"", ""IT""]",False,DEV-L06773,IP-L07892,0.747,0.787,True,1,0,1
ACC-002504,17048.12945917112,1600,YY,14903.82,6964.77,0.8742203732753722,10,5,98.4,0.533,42,0.656,"[""SG""]",False,DEV-L04442,IP-L03204,0.806,0.896,True,0,1,1
ACC-002505,12390.790089741158,133,MX,15458.52,6087.34,1.247581354327555,3,7,24.0,0.606,32,0.396,"[""XX"", ""FR"", ""DE""]",True,DEV-L07423,IP-L01365,0.862,0.946,True,1,3,4
ACC-002506,6705.7313357176245,1247,ES,4067.52,3021.97,0.6065740291488647,8,5,24.0,0.257,47,0.035,"[""IN"", ""GB""]",False,DEV-L05350,IP-L06444,0.806,0.721,True,1,4,5
ACC-002507,2789.200006613623,825,ES,5076.75,2653.58,1.820143908923385,2,4,215.5,0.477,38,0.629,"[""ES"", ""YY"", ""GB""]",True,DEV-L00025,IP-L03724,0.874,0.701,True,0,0,0
ACC-002508,2776.5568841065274,588,ZZ,3247.78,2170.64,1.1697164820480583,6,3,30.0,0.332,28,0.193,"[""IT"", ""IN"", ""GB""]",False,DEV-L06593,IP-L08662,0.69,0.956,True,0,1,1
ACC-002509,2175.4585449243873,141,CA,2625.68,2096.08,1.2069535487420169,6,2,24.0,0.202,33,0.285,"[""SG""]",False,DEV-L08069,IP-L04746,0.838,0.751,True,1,1,2
ACC-002510,4918.003298676271,199,FR,4004.12,2492.77,0.8141766254060734,8,7,24.0,0.377,53,0.091,"[""AU"", ""YY""]",True,DEV-L06978,IP-L03041,0.727,0.912,True,0,0,0
ACC-002511,9031.376904966974,776,CA,13269.85,7481.82,1.4693052668436535,4,5,24.0,0.436,17,0.256,"[""ZZ"", ""SG"", ""NL"", ""MX""]",True,DEV-L00571,IP-L08796,0.643,0.835,False,1,1,2
ACC-002512,6487.025206678399,199,BR,3849.36,2588.97,0.5933941859860269,11,5,115.2,0.327,31,0.124,"[""XX"", ""NL"", ""BR"", ""CA"", ""FR"", ""IT""]",True,DEV-L04980,IP-L08573,0.849,0.859,False,0,0,0
ACC-002513,3690.9170394080306,176,US,3028.48,2718.49,0.8205235705406334,7,2,43.6,0.102,28,0.118,"[""YY"", ""DE"", ""IT""]",True,DEV-L07177,IP-L01517,0.833,0.91,True,3,0,3
ACC-002514,2255.6674953436614,243,GB,2646.1,995.25,1.1730895838614825,8,3,32.4,0.624,25,0.168,"[""AU"", ""IN"", ""US""]",False,DEV-L07859,IP-L03489,0.875,0.702,True,1,0,1
ACC-002515,10671.45411119074,666,YY,10375.45,4800.76,0.9722617013244518,4,4,47.9,0.537,36,0.25,"[""BR""]",False,DEV-L02150,IP-L05319,0.727,0.761,True,1,2,3
ACC-002516,3270.758402808144,1671,AU,2185.17,1880.44,0.6680939887539463,8,5,24.0,0.139,39,0.182,"[""CA"", ""NL""]",False,DEV-L04960,IP-L06061,0.593,0.963,True,0,1,1
ACC-002517,1760.8251638453025,610,XX,1620.37,1453.3,0.9202314041695435,9,8,44.8,0.103,26,0.522,"[""XX"", ""BR"", ""IN""]",True,DEV-L04487,IP-L07750,0.95,0.715,True,0,3,3
ACC-002518,5807.444736156987,1365,YY,4765.02,3024.26,0.8205021954067783,5,4,24.0,0.365,38,0.178,"[""SG"", ""FR"", ""YY""]",True,DEV-L01300,IP-L06649,0.846,0.895,True,2,0,2
ACC-002519,4038.673046776368,350,IN,3096.12,961.0,0.7666190485359538,3,5,89.0,0.69,33,0.164,"[""CA"", ""IN"", ""NL""]",False,DEV-L02529,IP-L03260,0.888,0.792,True,2,1,3
ACC-002520,7966.787614925472,2500,MX,14620.55,11669.2,1.835188163416446,6,6,35.4,0.202,44,0.384,"[""YY"", ""IN"", ""FR"", ""AU""]",True,DEV-L00845,IP-L03032,0.942,0.694,True,1,1,2
ACC-002521,3543.6188387873594,1526,IT,2682.65,1819.92,0.7570373699431603,1,3,24.0,0.322,27,0.125,"[""ES"", ""BR"", ""XX"", ""CA""]",True,DEV-L03255,IP-L05136,0.805,0.746,True,2,0,2
ACC-002522,3205.8114683939834,389,ES,9081.34,8503.48,2.8327742379372616,13,11,10.5,0.064,36,0.329,"[""GB"", ""YY"", ""NL"", ""US"", ""XX""]",True,DEV-C07,IP-C07,0.3,0.427,True,49,46,95
ACC-002523,800.0,81,CA,2570.08,2447.36,3.212605876383578,7,7,0.9,0.048,41,0.888,"[""GB"", ""ES"", ""MX""]",False,DEV-C10,IP-C10,0.858,0.25,True,49,49,98
ACC-002524,4161.957338171379,599,CA,2692.68,1022.94,0.6469746094167996,3,4,127.4,0.62,29,0.375,"[""ES"", ""MX""]",False,DEV-L03237,IP-L05668,0.906,0.807,True,1,0,1
ACC-002525,3159.2832694537587,90,DE,2071.52,1049.9,0.6556928308042596,6,4,24.0,0.493,31,0.264,"[""XX"", ""YY""]",True,DEV-L05465,IP-L00498,0.888,0.745,True,2,1,3
ACC-002526,8919.197904703136,86,US,7395.0,4997.43,0.8291107743207482,6,2,24.0,0.324,60,0.327,"[""DE"", ""NL"", ""CA""]",False,DEV-L06062,IP-L02944,0.816,0.712,True,0,1,1
ACC-002527,6038.420938007777,775,MX,6360.37,1925.94,1.0533172337938843,3,2,40.6,0.697,41,0.194,"[""MX"", ""ZZ"", ""GB"", ""AU"", ""ES"", ""FR""]",True,DEV-L07838,IP-L06077,0.773,0.953,False,1,0,1
ACC-002528,5088.686201574719,433,SG,5973.12,4893.04,1.173804906280957,4,3,24.0,0.181,44,0.105,"[""ZZ"", ""IN"", ""GB""]",True,DEV-L04033,IP-L06700,0.73,0.639,True,1,5,6
ACC-002529,4754.579312065021,707,NL,9695.68,7342.29,2.0392292151036435,2,4,24.0,0.243,28,0.146,"[""GB"", ""MX""]",False,DEV-L06546,IP-L08396,0.864,0.884,True,1,0,1
ACC-002530,4785.101495099054,130,MX,2150.1,948.06,0.4493321609146229,11,5,24.0,0.559,25,0.411,"[""YY"", ""IT"", ""XX""]",True,DEV-L00561,IP-L05400,0.831,0.771,True,0,2,2
ACC-002531,3129.084479108993,1850,ES,1910.42,926.13,0.6105349769269086,7,5,24.0,0.515,44,0.183,"[""AU"", ""ES"", ""MX"", ""IN""]",False,DEV-L03960,IP-L02211,0.648,0.918,True,2,0,2
ACC-002532,2852.3296884888687,329,IN,2146.99,1037.69,0.7527162729651148,5,6,277.5,0.517,21,0.194,"[""IT"", ""ES"", ""IN"", ""GB""]",False,DEV-L06974,IP-L02681,0.56,0.936,True,0,0,0
ACC-002533,5297.506716694014,590,NL,3904.56,3188.8,0.7370553811177684,3,5,24.0,0.183,42,0.323,"[""SG"", ""CA"", ""ES""]",False,DEV-L02255,IP-L06382,0.869,0.825,True,0,1,1
ACC-002534,2626.483026989489,93,FR,12339.22,11183.88,4.698001036165719,12,10,0.9,0.094,17,0.631,"[""SG"", ""IN"", ""CA"", ""YY""]",True,DEV-C03,IP-C03,0.428,0.684,True,49,51,100
ACC-002535,6702.648697445379,559,GB,3796.15,1774.89,0.5663649490345205,5,2,24.0,0.532,36,0.319,"[""NL""]",False,DEV-L03159,IP-L05656,0.91,0.918,True,1,2,3
ACC-002536,9080.845025255907,2500,FR,9078.25,6752.43,0.9997145873365003,3,2,24.4,0.256,49,0.287,"[""GB""]",False,DEV-L02322,IP-L07097,0.781,0.826,True,0,0,0
ACC-002537,7993.911394758726,1283,ES,17247.94,11163.45,2.157634125083829,10,7,30.7,0.353,26,0.148,"[""IT""]",False,DEV-L05185,IP-L01169,0.801,0.704,True,0,1,1
ACC-002538,3841.158589024045,228,MX,5438.61,2804.03,1.4158778140996495,5,4,93.0,0.484,42,0.333,"[""US"", ""IN""]",False,DEV-L06590,IP-L00386,0.626,0.957,True,4,2,6
ACC-002539,22973.195368663724,147,MX,15622.57,10086.73,0.680034898512184,4,7,24.2,0.354,23,0.374,"[""IT"", ""FR""]",False,DEV-L01405,IP-L00123,0.899,0.52,True,3,0,3
ACC-002540,13992.8429320485,575,MX,28330.66,24128.22,2.024653822315006,9,8,62.6,0.148,40,0.186,"[""NL"", ""BR"", ""ES""]",False,DEV-L05909,IP-L03896,0.891,0.657,True,1,0,1
ACC-002541,2744.046761476648,289,DE,2601.63,1483.77,0.9481010395574322,5,5,720.0,0.43,43,0.092,"[""MX"", ""ZZ""]",True,DEV-L00727,IP-L07039,0.716,0.834,True,0,4,4
ACC-002542,5821.204548085329,204,DE,6993.16,2117.83,1.201324942707517,5,8,54.2,0.697,27,0.043,"[""MX"", ""FR""]",False,DEV-L03670,IP-L01141,0.787,0.834,True,3,1,4
ACC-002543,3149.0830945393045,2500,ZZ,3068.77,2271.81,0.9744967136095012,5,5,88.3,0.26,41,0.195,"[""IT"", ""AU"", ""SG"", ""DE"", ""IN"", ""BR""]",False,DEV-L03742,IP-L02844,0.738,0.87,True,0,1,1
ACC-002544,3053.2197457475204,55,NL,2525.24,2270.06,0.8270758173918036,9,6,24.0,0.101,34,0.11,"[""US"", ""GB"", ""BR"", ""IN""]",False,DEV-L00972,IP-L00360,0.957,0.682,True,2,2,4
